ID	Length	SRR7537187_sorted
ENSG00000271969.1	5499	24.34
ENSG00000278922.1	4999	1.77
ENSG00000197099.8	3999	3.01
ENSG00000162614.18	29999	4.4
ENSG00000255164.1	3999	1.94
ENSG00000137497.17	12999	2.01
ENSG00000162552.15	5999	0.37
ENSG00000279707.1	4999	4.47
ENSG00000117399.14	4999	14.84
ENSG00000056736.10	8999	1.72
ENSG00000270760.1	4499	5.9
ENSG00000182584.5	3999	0.77
ENSG00000175602.3	8999	0.82
ENSG00000238273.3	9499	1.6
ENSG00000001036.13	23999	1.16
ENSG00000125966.10	7999	20.7
ENSG00000252743.1	9999	0.36
ENSG00000163607.15	3999	0.94
ENSG00000261668.1	7999	4.21
ENSG00000162520.14	7999	5.06
ENSG00000258890.7	3999	5.87
ENSG00000118094.11	30499	4.32
ENSG00000153814.13	3999	6.8
ENSG00000154118.13	5499	0.58
ENSG00000266341.1	5499	34.17
ENSG00000286990.1	18499	2.32
ENSG00000127419.17	13499	1.76
ENSG00000207383.1	4999	1.99
ENSG00000286606.1	6499	1.69
ENSG00000279852.1	3999	0.35
ENSG00000266318.1	8999	1.23
ENSG00000226312.7	24499	4.87
ENSG00000135540.11	17999	4.8
ENSG00000256453.2	5999	6.28
ENSG00000093144.19	21999	1.77
ENSG00000255038.1	4499	4.01
ENSG00000134183.11	14999	11.25
ENSG00000163328.13	3999	1.58
ENSG00000230262.8	10499	1.13
ENSG00000143412.10	11499	3.89
ENSG00000214595.11	28499	10.32
ENSG00000215375.6	4999	0.38
ENSG00000156381.9	4999	1.12
ENSG00000228404.1	5999	3.56
ENSG00000198026.8	5499	0.44
ENSG00000089094.19	6999	1.94
ENSG00000166311.10	8999	4.14
ENSG00000285857.1	9499	2.76
ENSG00000107581.13	3999	1.56
ENSG00000259202.1	5999	0.41
ENSG00000248629.1	20999	1.05
ENSG00000285774.2	119499	1.29
ENSG00000116747.12	6499	2.34
ENSG00000257181.1	33499	3.99
ENSG00000149380.12	10999	1.51
ENSG00000138002.15	11999	7.69
ENSG00000258667.2	12499	4.21
ENSG00000101850.13	4999	0.32
ENSG00000277978.1	7999	1.04
ENSG00000159023.21	3999	8.1
ENSG00000261207.1	8499	6.53
ENSG00000275902.1	12999	5.68
ENSG00000243056.2	14999	4.15
ENSG00000185009.12	3999	29.49
ENSG00000267579.1	13999	6.22
ENSG00000204514.10	8999	3.29
ENSG00000131097.7	4999	5.49
ENSG00000254340.2	5499	0.88
ENSG00000226029.1	8999	0.78
ENSG00000183798.5	15999	2.5
ENSG00000136816.16	8499	3.67
ENSG00000200779.1	33999	2.23
ENSG00000174456.14	12499	5.33
ENSG00000248256.1	3999	6.88
ENSG00000100823.12	3999	2.27
ENSG00000260121.1	8499	11.48
ENSG00000173546.7	5499	0.38
ENSG00000203362.2	5999	2.58
ENSG00000059691.12	7999	1.55
ENSG00000162909.18	40999	5.37
ENSG00000287735.1	5999	1.88
ENSG00000250748.6	3999	6.63
ENSG00000106009.16	19499	14.91
ENSG00000133318.13	5499	2.83
ENSG00000165462.5	14499	4.81
ENSG00000276166.1	38499	6.21
ENSG00000244513.7	3999	0.86
ENSG00000224821.5	100499	7.71
ENSG00000259780.3	12499	1.85
ENSG00000164597.13	9999	2.76
ENSG00000252487.1	17999	0.44
ENSG00000186814.14	9999	1.64
ENSG00000168350.8	11499	4.85
ENSG00000100442.11	9499	2.6
ENSG00000205089.7	11499	12.29
ENSG00000099822.3	16499	1.69
ENSG00000256469.1	5999	5.79
ENSG00000103024.7	7999	8.03
ENSG00000173660.12	15499	4.0
ENSG00000202514.1	4499	0.41
ENSG00000267523.1	7999	3.53
ENSG00000101343.14	11999	3.8
ENSG00000106346.11	4499	2.86
ENSG00000244165.2	4999	14.59
ENSG00000144445.17	7499	6.4
ENSG00000204052.4	3999	1.27
ENSG00000255467.1	11999	2.36
ENSG00000261641.2	9999	1.31
ENSG00000229873.1	4499	4.78
ENSG00000277501.1	60999	2.78
ENSG00000103266.11	4999	2.86
ENSG00000139540.12	7999	2.14
ENSG00000286808.1	6999	1.06
ENSG00000287169.1	6999	53.35
ENSG00000132361.17	3999	1.52
ENSG00000104903.4	4999	1.24
ENSG00000145416.13	5499	2.13
ENSG00000050344.9	13999	6.97
ENSG00000115266.11	5999	3.66
ENSG00000232767.2	7499	7.3
ENSG00000149527.18	8999	0.77
ENSG00000158828.8	6499	33.01
ENSG00000100445.17	9999	5.21
ENSG00000259326.1	5999	1.51
ENSG00000175130.7	6999	8.8
ENSG00000134962.7	6999	43.78
ENSG00000137288.10	11999	4.14
ENSG00000229751.1	7499	0.88
ENSG00000236581.9	3999	3.24
ENSG00000176868.2	4499	3.31
ENSG00000252026.1	8499	0.37
ENSG00000225610.1	4999	0.89
ENSG00000188613.7	5999	7.76
ENSG00000111361.12	3999	1.68
ENSG00000248746.6	5499	3.03
ENSG00000224407.1	3999	18.56
ENSG00000162398.11	34999	31.08
ENSG00000237938.5	4499	2.14
ENSG00000164985.15	5499	5.92
ENSG00000125107.18	4499	2.05
ENSG00000253445.1	7499	22.69
ENSG00000261592.1	4499	0.85
ENSG00000112514.16	4499	3.68
ENSG00000003987.14	10999	2.38
ENSG00000149489.8	6999	3.17
ENSG00000268006.1	3999	1.37
ENSG00000248187.1	11499	0.64
ENSG00000276519.1	12499	1.32
ENSG00000082996.19	8999	13.25
ENSG00000180448.10	7999	7.02
ENSG00000100522.10	4499	5.24
ENSG00000285928.1	6999	2.83
ENSG00000258757.1	3999	21.65
ENSG00000114503.11	16999	2.01
ENSG00000268764.1	23499	0.85
ENSG00000125149.11	4499	0.63
ENSG00000202512.1	10499	2.9
ENSG00000266469.2	4499	4.26
ENSG00000262831.1	16999	57.82
ENSG00000168140.5	5499	1.07
ENSG00000155366.16	4999	4.49
ENSG00000255966.1	6999	1.94
ENSG00000125733.18	3999	1.95
ENSG00000187210.14	4499	1.14
ENSG00000252082.1	7499	1.14
ENSG00000280385.1	5999	1.48
ENSG00000179921.15	3999	10.97
ENSG00000226430.6	5499	0.26
ENSG00000254064.1	7999	3.04
ENSG00000130255.13	5999	6.97
ENSG00000108950.12	5499	43.34
ENSG00000169752.17	6999	3.63
ENSG00000279636.2	8999	1.32
ENSG00000255317.1	5499	0.89
ENSG00000223254.1	5499	7.74
ENSG00000265154.1	8999	0.42
ENSG00000273077.1	4999	0.36
ENSG00000141378.14	8999	7.5
ENSG00000284526.1	5999	7.77
ENSG00000284934.1	3999	1.47
ENSG00000259627.1	20499	85.78
ENSG00000110013.12	3999	3.72
ENSG00000250433.1	15499	0.38
ENSG00000253710.4	3999	0.35
ENSG00000139797.7	4999	0.3
ENSG00000104415.14	66499	19.96
ENSG00000136122.16	6499	3.45
ENSG00000196981.3	5499	12.62
ENSG00000148356.13	17999	24.72
ENSG00000166793.12	6499	0.68
ENSG00000286599.1	25999	1.61
ENSG00000260279.4	7499	1.49
ENSG00000188467.10	13999	1.2
ENSG00000258693.1	5999	0.63
ENSG00000221949.5	9499	1.3
ENSG00000141522.12	6499	0.69
ENSG00000078401.7	17499	3.69
ENSG00000132612.16	4499	4.7
ENSG00000125779.22	4499	2.62
ENSG00000144028.15	4499	9.98
ENSG00000230163.1	4999	4.3
ENSG00000072736.19	6999	1.55
ENSG00000123737.12	4499	1.67
ENSG00000145912.8	3999	2.89
ENSG00000279469.1	22999	2.15
ENSG00000164068.16	6999	3.28
ENSG00000207086.1	15999	5.61
ENSG00000264235.6	7999	23.45
ENSG00000187185.4	11999	0.96
ENSG00000267980.1	5499	2.01
ENSG00000087086.15	26499	5.15
ENSG00000070182.21	21999	6.1
ENSG00000071073.13	10499	2.86
ENSG00000104960.15	6999	1.97
ENSG00000171217.5	8999	0.52
ENSG00000238258.1	13999	1.99
ENSG00000101158.14	12999	26.74
ENSG00000267344.1	5499	0.6
ENSG00000137496.17	8499	6.08
ENSG00000197885.10	4499	8.49
ENSG00000253837.1	5499	13.18
ENSG00000261396.1	15999	1.3
ENSG00000203325.3	22499	2.85
ENSG00000223802.7	5499	3.79
ENSG00000207617.4	37499	1.28
ENSG00000103415.12	4499	6.55
ENSG00000135587.9	6999	2.8
ENSG00000270084.2	3999	24.86
ENSG00000263859.1	9999	2.37
ENSG00000125970.12	3999	1.13
ENSG00000169962.5	14499	3.28
ENSG00000136231.14	10999	2.95
ENSG00000154479.13	9499	5.11
ENSG00000167978.17	4499	7.55
ENSG00000272991.1	18499	5.16
ENSG00000035681.9	4499	17.91
ENSG00000140525.17	8499	3.27
ENSG00000255580.1	3999	0.38
ENSG00000258424.1	5499	7.75
ENSG00000187017.17	16499	1.66
ENSG00000256512.1	7499	1.42
ENSG00000166529.14	7499	3.67
ENSG00000172432.19	4499	2.52
ENSG00000253015.1	38999	12.11
ENSG00000222460.1	21499	4.61
ENSG00000185033.14	3999	9.08
ENSG00000165511.6	37716	9.99
ENSG00000158792.16	9499	2.57
ENSG00000286864.1	3999	0.45
ENSG00000259113.1	4999	0.29
ENSG00000268745.1	5499	0.75
ENSG00000184432.10	11999	2.31
ENSG00000227279.1	5499	0.39
ENSG00000272402.1	13999	7.88
ENSG00000110721.12	12999	3.66
ENSG00000257433.6	16999	1.51
ENSG00000158286.13	3999	18.49
ENSG00000184068.2	5999	1.52
ENSG00000207002.1	6999	0.3
ENSG00000166313.19	4999	8.33
ENSG00000279862.1	56999	1.9
ENSG00000286078.1	6499	1.01
ENSG00000151474.23	13499	1.17
ENSG00000151694.14	5999	3.81
ENSG00000207731.1	50015	1.2
ENSG00000176222.8	5499	0.26
ENSG00000095380.11	4999	2.78
ENSG00000075975.16	4999	2.98
ENSG00000197451.12	6499	1.38
ENSG00000258520.1	4499	2.37
ENSG00000196408.11	4999	2.55
ENSG00000179262.10	3999	9.37
ENSG00000142606.16	3999	3.07
ENSG00000143393.16	9499	2.07
ENSG00000120820.12	22999	1.58
ENSG00000279459.1	3999	0.26
ENSG00000134779.15	5999	0.56
ENSG00000232153.3	19499	4.58
ENSG00000256928.1	5499	1.49
ENSG00000287262.1	10999	1.09
ENSG00000269106.1	4999	1.45
ENSG00000268041.2	5999	3.06
ENSG00000179886.5	3999	2.45
ENSG00000249971.1	3999	4.03
ENSG00000178342.4	4499	5.42
ENSG00000004142.12	10999	10.09
ENSG00000009724.16	6499	3.68
ENSG00000171202.7	8999	6.08
ENSG00000287957.1	8499	0.56
ENSG00000130429.15	6999	6.62
ENSG00000136044.12	11999	4.73
ENSG00000101413.11	37499	17.26
ENSG00000203499.11	4999	1.83
ENSG00000114993.16	3999	3.98
ENSG00000196979.1	5999	10.93
ENSG00000273302.1	9999	1.01
ENSG00000261399.1	48499	7.6
ENSG00000176293.19	11999	1.67
ENSG00000177728.17	4499	0.39
ENSG00000160959.8	5999	2.08
ENSG00000169495.5	7999	11.33
ENSG00000232530.1	17499	13.46
ENSG00000134575.11	5499	2.16
ENSG00000253309.6	4999	2.31
ENSG00000172795.16	5499	3.2
ENSG00000082014.16	6499	10.95
ENSG00000287269.1	14499	9.91
ENSG00000248254.1	22999	2.9
ENSG00000138079.13	3999	2.42
ENSG00000226645.1	4999	2.78
ENSG00000112576.12	7999	1.67
ENSG00000107036.12	6999	0.51
ENSG00000211445.12	4999	20.38
ENSG00000228192.8	3999	0.67
ENSG00000166333.13	6999	4.11
ENSG00000060237.17	5499	0.64
ENSG00000228598.1	87555	5.39
ENSG00000235079.1	5499	2.66
ENSG00000054282.16	6499	5.37
ENSG00000070388.11	8999	1.97
ENSG00000100764.14	5499	0.42
ENSG00000226742.4	3999	7.11
ENSG00000225450.1	3999	6.91
ENSG00000148835.11	7499	11.17
ENSG00000153187.20	5499	0.75
ENSG00000115459.18	4999	2.88
ENSG00000252975.1	5999	0.36
ENSG00000269191.1	6499	13.1
ENSG00000009413.15	33499	2.14
ENSG00000167778.9	9499	0.77
ENSG00000266541.1	6999	1.31
ENSG00000223263.1	13499	6.4
ENSG00000165804.16	4499	3.85
ENSG00000179168.14	3999	19.26
ENSG00000254402.7	4499	2.09
ENSG00000237714.1	15499	20.29
ENSG00000276735.1	3999	1.08
ENSG00000132005.9	3999	1.53
ENSG00000130584.11	3999	8.66
ENSG00000151466.12	55499	3.07
ENSG00000122477.12	8999	0.89
ENSG00000280334.1	3999	2.08
ENSG00000243762.1	4999	1.98
ENSG00000178297.13	6499	8.26
ENSG00000119953.12	6499	13.56
ENSG00000169718.17	5499	7.58
ENSG00000270110.2	7999	0.82
ENSG00000188493.15	3999	3.57
ENSG00000278765.1	5999	6.79
ENSG00000277959.1	20198	16.63
ENSG00000141527.18	3999	2.3
ENSG00000168591.16	6499	4.75
ENSG00000185065.6	4999	1.71
ENSG00000161011.20	4499	1.36
ENSG00000278783.1	29999	1.13
ENSG00000251171.1	6499	0.36
ENSG00000185619.18	11499	1.94
ENSG00000233223.3	12999	59.7
ENSG00000266852.2	13499	4.18
ENSG00000113810.16	4499	6.35
ENSG00000183723.12	10499	4.64
ENSG00000113812.14	4999	7.12
ENSG00000275055.1	17999	1.78
ENSG00000123500.10	4499	0.77
ENSG00000213316.9	10999	16.97
ENSG00000254545.1	5499	0.92
ENSG00000101197.13	10499	4.32
ENSG00000101198.15	5499	6.74
ENSG00000134077.16	10499	1.15
ENSG00000287482.1	7499	2.19
ENSG00000116668.13	18499	7.58
ENSG00000161981.10	14999	1.76
ENSG00000261759.1	5999	5.62
ENSG00000164307.13	17999	2.96
ENSG00000165637.13	4499	1.64
ENSG00000279605.1	14499	6.77
ENSG00000248881.1	8999	2.66
ENSG00000196152.10	5999	88.69
ENSG00000227230.1	7499	0.46
ENSG00000255629.1	4499	0.62
ENSG00000239779.7	4499	11.6
ENSG00000128617.2	3999	48.98
ENSG00000102683.7	42499	10.73
ENSG00000279322.1	7999	2.58
ENSG00000145041.15	5499	5.08
ENSG00000274403.1	5999	0.83
ENSG00000259654.1	7999	5.38
ENSG00000261731.2	3999	0.62
ENSG00000251330.3	6499	2.68
ENSG00000271032.1	5999	1.67
ENSG00000182685.7	3999	2.56
ENSG00000283296.1	6499	9.74
ENSG00000143036.17	31999	15.67
ENSG00000145428.14	8499	1.39
ENSG00000167395.10	10999	14.94
ENSG00000265194.1	4499	1.37
ENSG00000025770.19	6999	1.51
ENSG00000162734.12	8499	5.7
ENSG00000132305.20	20499	3.03
ENSG00000094880.11	6499	0.97
ENSG00000254501.1	6499	5.63
ENSG00000047662.4	9499	3.01
ENSG00000042062.12	11999	5.75
ENSG00000178149.17	14499	3.73
ENSG00000120314.18	6499	9.83
ENSG00000164062.13	3999	0.66
ENSG00000140548.10	6999	8.71
ENSG00000172059.11	4499	2.56
ENSG00000237705.1	26999	0.92
ENSG00000183484.12	7999	0.61
ENSG00000128191.16	5999	2.96
ENSG00000168676.11	5499	6.0
ENSG00000267458.1	5499	148.67
ENSG00000112293.15	7499	1.5
ENSG00000074855.11	4499	6.11
ENSG00000259052.1	6499	8.4
ENSG00000215458.8	5499	1.45
ENSG00000249835.2	21999	6.41
ENSG00000236883.1	25999	1.07
ENSG00000272223.1	4999	4.91
ENSG00000137877.10	4499	0.39
ENSG00000184788.13	4999	2.74
ENSG00000236262.1	12999	0.6
ENSG00000226698.1	6999	1.65
ENSG00000109079.10	7999	5.91
ENSG00000170584.11	8999	32.5
ENSG00000099889.14	16999	4.59
ENSG00000128463.13	3999	1.46
ENSG00000243415.2	56499	14.94
ENSG00000198832.10	9999	2.87
ENSG00000280039.1	8499	0.54
ENSG00000176125.5	7999	2.99
ENSG00000284194.2	7499	2.23
ENSG00000141551.14	9999	44.52
ENSG00000166482.11	4999	1.63
ENSG00000264573.2	11999	12.0
ENSG00000284791.1	10499	4.19
ENSG00000227627.3	7499	1.3
ENSG00000131899.11	4999	18.97
ENSG00000135250.17	22865	0.79
ENSG00000067704.10	4499	5.73
ENSG00000130876.11	4499	5.04
ENSG00000212175.1	17999	1.11
ENSG00000232814.2	20499	30.02
ENSG00000269987.1	7499	5.89
ENSG00000280055.1	15499	0.6
ENSG00000059915.17	8499	5.05
ENSG00000255443.1	24999	1.1
ENSG00000183979.8	4999	2.06
ENSG00000179151.13	14499	2.56
ENSG00000260884.1	17499	0.69
ENSG00000207948.3	4999	3.11
ENSG00000100918.13	8499	4.91
ENSG00000260808.1	13499	1.91
ENSG00000236824.2	6499	0.48
ENSG00000206819.1	6999	2.94
ENSG00000157593.19	6999	84.43
ENSG00000177700.6	4499	65.66
ENSG00000285813.1	12499	3.54
ENSG00000238913.1	14499	0.87
ENSG00000168679.18	7999	0.54
ENSG00000167281.19	7499	1.59
ENSG00000113758.13	9999	1.16
ENSG00000251943.1	3999	5.42
ENSG00000261385.1	3999	3.72
ENSG00000132763.15	3999	42.05
ENSG00000134852.15	6499	9.37
ENSG00000279386.1	5999	2.72
ENSG00000198682.13	10999	4.96
ENSG00000280927.1	7499	1.44
ENSG00000053438.11	4499	0.69
ENSG00000280284.1	9499	0.53
ENSG00000284726.1	13499	5.11
ENSG00000250015.1	9999	2.68
ENSG00000004487.16	5999	7.12
ENSG00000264513.1	18499	1.63
ENSG00000269386.5	10499	18.39
ENSG00000160683.4	26999	0.94
ENSG00000076108.11	8999	4.32
ENSG00000284735.1	5499	2.77
ENSG00000286670.1	8999	3.74
ENSG00000231748.1	28499	2.7
ENSG00000168081.9	43499	7.22
ENSG00000181472.5	18499	67.17
ENSG00000169727.12	8499	2.99
ENSG00000136936.10	6499	3.2
ENSG00000136457.10	4499	2.43
ENSG00000151693.11	3999	3.73
ENSG00000005448.16	6999	4.47
ENSG00000151006.7	8999	2.23
ENSG00000144867.11	8999	3.0
ENSG00000146904.9	9499	3.42
ENSG00000108518.7	3999	4.84
ENSG00000167971.15	8499	3.91
ENSG00000099797.15	6499	6.88
ENSG00000178761.15	7499	5.18
ENSG00000072182.12	4499	5.56
ENSG00000074276.10	3999	5.02
ENSG00000124920.13	3999	10.52
ENSG00000186471.12	4999	1.17
ENSG00000252319.1	11999	2.03
ENSG00000154027.19	8999	2.64
ENSG00000173113.6	3999	5.07
ENSG00000198089.15	33499	2.88
ENSG00000161091.13	7499	3.53
ENSG00000177082.12	5999	1.05
ENSG00000134684.10	10999	2.25
ENSG00000022976.15	6499	1.97
ENSG00000228737.2	10499	3.44
ENSG00000166037.11	7499	5.58
ENSG00000250106.1	8999	1.31
ENSG00000134775.15	18999	3.98
ENSG00000270871.1	7499	0.77
ENSG00000197982.14	6499	1.28
ENSG00000259177.1	5499	2.25
ENSG00000207641.1	11499	1.88
ENSG00000102901.13	3999	0.83
ENSG00000258985.1	8999	1.21
ENSG00000272004.1	3999	4.13
ENSG00000162976.13	7999	4.65
ENSG00000286853.1	6499	1.23
ENSG00000258430.1	12999	6.99
ENSG00000197208.6	23499	2.17
ENSG00000162144.9	3999	1.86
ENSG00000091136.14	7499	4.91
ENSG00000124251.11	9499	3.24
ENSG00000093010.13	17499	2.68
ENSG00000159263.15	4999	3.58
ENSG00000222614.1	9499	0.85
ENSG00000104450.12	50999	3.96
ENSG00000161682.14	7999	16.69
ENSG00000101473.17	7499	1.86
ENSG00000252244.1	4999	1.15
ENSG00000239946.1	3999	0.34
ENSG00000146830.10	5999	14.43
ENSG00000251414.1	3999	3.24
ENSG00000205622.11	6999	1.15
ENSG00000100612.14	19999	2.82
