ID	Length	SRR7537192_sorted
ENSG00000135164.18	4499	5.24
ENSG00000126456.16	17499	1.57
ENSG00000135766.9	25499	1.29
ENSG00000223263.1	13499	31.2
ENSG00000256569.1	4999	3.55
ENSG00000207194.1	11999	1.58
ENSG00000178761.15	9999	1.08
ENSG00000140157.14	5499	7.39
ENSG00000100612.14	5999	0.79
ENSG00000228302.2	4999	0.54
ENSG00000109586.12	10999	16.42
ENSG00000087303.18	3999	9.32
ENSG00000149929.15	18499	4.53
ENSG00000201458.1	46151	4.36
ENSG00000173418.11	4999	3.18
ENSG00000265908.1	4999	0.52
ENSG00000266852.2	13499	4.92
ENSG00000198707.15	5499	5.25
ENSG00000166004.15	10999	14.91
ENSG00000284735.1	5499	2.58
ENSG00000130733.10	4499	4.99
ENSG00000130724.8	7499	28.88
ENSG00000184524.6	9499	1.08
ENSG00000235872.2	10499	2.78
ENSG00000110711.10	17499	3.87
ENSG00000008277.14	13499	6.26
ENSG00000108788.11	4499	3.49
ENSG00000224186.8	14499	4.59
ENSG00000279172.1	4499	0.82
ENSG00000163382.12	7499	7.71
ENSG00000226312.7	5499	3.85
ENSG00000252319.1	4499	1.77
ENSG00000164985.15	17499	1.49
ENSG00000260635.1	5499	0.74
ENSG00000264513.1	4999	0.68
ENSG00000136937.13	23499	0.82
ENSG00000185633.10	5499	14.3
ENSG00000178297.13	6499	45.52
ENSG00000164414.18	9999	2.11
ENSG00000139679.15	13499	1.33
ENSG00000260808.1	39499	2.36
ENSG00000142039.4	14499	0.92
ENSG00000275881.1	9999	2.83
ENSG00000266714.9	5499	1.95
ENSG00000175110.11	4499	15.47
ENSG00000279364.1	4499	12.6
ENSG00000278374.1	14999	1.4
ENSG00000270084.2	3999	36.41
ENSG00000260570.1	6499	2.67
ENSG00000187510.9	17499	2.79
ENSG00000253024.1	3999	0.42
ENSG00000255422.3	18499	6.22
ENSG00000197885.10	4999	8.26
ENSG00000250267.2	5999	1.43
ENSG00000132612.16	4499	5.49
ENSG00000120314.18	16999	4.84
ENSG00000179988.14	10999	0.65
ENSG00000284747.1	20999	22.69
ENSG00000170262.12	16999	1.54
ENSG00000161860.7	7499	1.22
ENSG00000272088.1	4499	3.71
ENSG00000225216.6	50499	2.38
ENSG00000262136.1	9999	2.08
ENSG00000285402.1	18999	1.55
ENSG00000175130.7	6999	16.8
ENSG00000109163.6	4499	0.45
ENSG00000269292.1	6999	7.58
ENSG00000176029.13	8999	1.88
ENSG00000272434.1	10710	20.18
ENSG00000225721.5	12999	4.2
ENSG00000162804.14	6499	2.14
ENSG00000225434.3	8499	8.91
ENSG00000174500.13	4499	3.01
ENSG00000015475.18	7499	6.65
ENSG00000173137.12	15999	4.71
ENSG00000135299.17	4999	5.65
ENSG00000123119.12	4499	1.1
ENSG00000221821.4	10999	11.12
ENSG00000166813.15	13499	1.06
ENSG00000159884.12	3999	1.02
ENSG00000239494.2	4499	0.38
ENSG00000233070.1	5999	1.42
ENSG00000127083.7	4999	0.37
ENSG00000268041.2	5999	4.6
ENSG00000198730.9	7499	41.25
ENSG00000255557.1	9499	2.36
ENSG00000188305.6	13499	22.39
ENSG00000163810.11	12499	3.4
ENSG00000178149.17	15499	4.84
ENSG00000169752.17	18999	2.4
ENSG00000159596.7	5999	2.75
ENSG00000252975.1	11999	0.9
ENSG00000114503.11	8499	6.62
ENSG00000236581.9	3999	0.84
ENSG00000201724.1	4499	0.46
ENSG00000228737.2	10499	2.7
ENSG00000241155.1	4499	0.32
ENSG00000142186.17	19499	2.34
ENSG00000175029.17	6499	1.59
ENSG00000204934.10	3999	0.85
ENSG00000267342.1	4999	2.94
ENSG00000198785.5	9999	3.1
ENSG00000142606.16	3999	2.37
ENSG00000134684.10	7999	1.96
ENSG00000166428.13	13499	4.51
ENSG00000092758.18	5499	4.05
ENSG00000113356.12	9999	2.12
ENSG00000186714.12	18499	7.62
ENSG00000230163.1	8499	4.18
ENSG00000133392.18	9999	1.89
ENSG00000250056.7	32999	5.08
ENSG00000256897.1	5999	1.89
ENSG00000236859.7	8499	4.79
ENSG00000165972.13	7999	5.08
ENSG00000180448.10	4499	11.2
ENSG00000163481.8	3999	7.42
ENSG00000132561.14	4999	0.82
ENSG00000166987.15	9499	5.11
ENSG00000165995.20	3999	1.11
ENSG00000273271.1	6999	12.2
ENSG00000225652.1	5999	0.63
ENSG00000279067.1	9499	5.83
ENSG00000117407.17	3999	0.56
ENSG00000105819.14	8999	0.91
ENSG00000271755.1	3999	0.4
ENSG00000224799.1	4499	0.36
ENSG00000105996.7	3999	7.96
ENSG00000145198.14	6999	2.76
ENSG00000172139.15	12999	1.5
ENSG00000141522.12	6499	0.94
ENSG00000225855.7	8499	3.92
ENSG00000136002.18	11999	16.2
ENSG00000102978.13	4499	6.08
ENSG00000117500.13	3999	0.53
ENSG00000259052.1	9499	7.26
ENSG00000230912.1	6499	0.37
ENSG00000174943.11	4499	2.47
ENSG00000279033.1	13499	1.84
ENSG00000259933.6	8499	1.19
ENSG00000100982.12	23999	1.81
ENSG00000224746.2	19499	1.53
ENSG00000270820.6	4999	11.24
ENSG00000136279.20	9499	0.9
ENSG00000119397.16	23499	4.96
ENSG00000178342.4	4999	2.98
ENSG00000207617.4	42499	0.96
ENSG00000284194.2	11499	3.97
ENSG00000166529.14	18499	2.97
ENSG00000269982.1	9999	2.08
ENSG00000204420.10	5999	26.54
ENSG00000106268.15	4499	5.07
ENSG00000275183.1	10999	3.96
ENSG00000178177.15	29999	6.87
ENSG00000251880.1	3999	5.8
ENSG00000127419.17	13499	1.5
ENSG00000197451.12	5999	0.51
ENSG00000196152.10	5999	90.77
ENSG00000197183.14	15999	5.81
ENSG00000198517.10	7999	1.19
ENSG00000151694.14	4999	4.2
ENSG00000171314.9	12499	2.14
ENSG00000158793.14	6499	0.6
ENSG00000107872.12	6999	2.91
ENSG00000135945.10	8999	5.29
ENSG00000168386.18	12499	0.89
ENSG00000137497.17	12999	1.78
ENSG00000188107.14	19999	3.48
ENSG00000226029.1	10499	1.08
ENSG00000110925.6	12999	1.93
ENSG00000065526.11	5999	2.25
ENSG00000147912.13	7999	5.08
ENSG00000171812.13	6499	4.49
ENSG00000153814.13	14499	3.5
ENSG00000272770.1	13499	7.86
ENSG00000272777.1	11499	2.78
ENSG00000256469.1	5499	6.78
ENSG00000106305.10	9999	5.57
ENSG00000252412.1	5999	0.71
ENSG00000149346.15	35499	12.68
ENSG00000197958.13	3999	1.91
ENSG00000230424.1	4499	3.71
ENSG00000259407.1	3999	1.51
ENSG00000283320.1	10499	2.61
ENSG00000185065.6	5999	2.9
ENSG00000250592.1	5499	0.84
ENSG00000131153.9	6999	1.7
ENSG00000006607.14	13999	6.03
ENSG00000262831.1	4999	58.6
ENSG00000264019.1	3999	2.24
ENSG00000164889.14	6999	9.39
ENSG00000228554.1	4999	2.35
ENSG00000226645.1	5999	3.62
ENSG00000283461.1	4999	1.35
ENSG00000259684.1	16499	2.8
ENSG00000203362.2	6499	2.34
ENSG00000158828.8	9999	18.16
ENSG00000104450.12	50999	1.62
ENSG00000253084.3	10499	2.58
ENSG00000262777.1	3999	0.35
ENSG00000250106.1	8999	1.07
ENSG00000164776.9	11999	5.68
ENSG00000187699.10	9999	1.21
ENSG00000235427.1	17999	4.54
ENSG00000286153.1	3999	3.31
ENSG00000242902.1	19999	29.51
ENSG00000076067.13	11999	2.41
ENSG00000128463.13	3999	1.04
ENSG00000105821.15	14999	5.65
ENSG00000163918.10	6499	59.23
ENSG00000286341.1	4999	0.27
ENSG00000261604.1	22999	3.13
ENSG00000286535.1	4499	0.32
ENSG00000142327.13	4999	0.51
ENSG00000139278.10	7999	3.85
ENSG00000170873.18	6499	9.73
ENSG00000287269.1	44499	4.6
ENSG00000204531.18	5999	15.78
ENSG00000162572.20	15999	2.26
ENSG00000277688.1	13499	2.71
ENSG00000287652.1	9999	1.79
ENSG00000011007.12	4999	0.3
ENSG00000256628.3	7499	55.95
ENSG00000139835.13	3999	23.5
ENSG00000261396.1	15999	1.29
ENSG00000115825.10	9999	1.65
ENSG00000206203.5	4999	1.53
ENSG00000267106.7	7499	4.2
ENSG00000158286.13	6999	28.25
ENSG00000169919.17	6999	19.83
ENSG00000010361.13	5999	3.56
ENSG00000262456.1	5999	0.99
ENSG00000271969.1	5499	30.46
ENSG00000257045.1	3999	0.3
ENSG00000287809.1	5499	0.9
ENSG00000154122.14	39999	3.26
ENSG00000132155.11	4499	4.46
ENSG00000253837.1	3999	13.6
ENSG00000129673.9	14999	2.79
ENSG00000088035.18	24499	2.11
ENSG00000212175.1	8999	2.03
ENSG00000152455.15	6499	3.57
ENSG00000201298.1	4999	0.87
ENSG00000175471.19	4499	0.29
ENSG00000236545.1	6499	0.55
ENSG00000170632.14	3999	2.28
ENSG00000163157.15	3999	4.39
ENSG00000173598.14	5999	15.37
ENSG00000120333.4	11499	13.94
ENSG00000124701.5	7999	2.66
ENSG00000228404.1	3999	2.13
ENSG00000273828.2	8499	0.52
ENSG00000114656.12	9499	2.4
ENSG00000236938.1	10999	5.18
ENSG00000258424.1	4499	4.26
ENSG00000198901.14	7499	2.07
ENSG00000106245.11	4499	1.45
ENSG00000267724.1	5499	2.3
ENSG00000157890.17	7499	11.65
ENSG00000196459.14	6999	2.91
ENSG00000277481.1	14999	6.23
ENSG00000266469.2	4999	10.76
ENSG00000091106.19	4499	9.78
ENSG00000127831.10	4499	4.21
ENSG00000269813.1	10999	6.52
ENSG00000141027.21	22999	2.56
ENSG00000172732.12	5999	2.06
ENSG00000171368.12	4499	0.59
ENSG00000260425.1	6999	1.24
ENSG00000188493.15	3999	1.21
ENSG00000184162.14	4499	1.6
ENSG00000167695.15	9499	2.81
ENSG00000106853.20	8499	1.47
ENSG00000108021.20	7999	32.91
ENSG00000100603.13	3999	5.45
ENSG00000120832.10	21499	3.94
ENSG00000164054.15	8499	2.12
ENSG00000270760.1	3999	3.46
ENSG00000143499.14	68999	4.52
ENSG00000105655.18	5499	1.78
ENSG00000259883.2	18499	0.69
ENSG00000269910.1	16153	2.51
ENSG00000227751.1	24499	7.27
ENSG00000260647.1	6499	3.5
ENSG00000251330.3	8999	1.28
ENSG00000196659.9	26499	7.14
ENSG00000279390.1	13499	3.85
ENSG00000104133.15	14999	6.91
ENSG00000119328.12	14999	3.11
ENSG00000232645.5	4999	3.22
ENSG00000233429.9	7499	4.04
ENSG00000244151.1	15499	11.13
ENSG00000267510.1	4499	2.33
ENSG00000188585.9	6999	4.94
ENSG00000122033.14	6499	8.21
ENSG00000180304.14	7499	2.71
ENSG00000185000.12	12499	4.25
ENSG00000280435.1	4999	1.06
ENSG00000100201.21	4499	8.08
ENSG00000115286.20	5999	2.43
ENSG00000165275.10	6499	5.32
ENSG00000110446.11	11499	5.6
ENSG00000166016.6	5499	2.25
ENSG00000254307.2	11999	5.21
ENSG00000252042.1	7999	6.38
ENSG00000123146.20	10999	9.73
ENSG00000121764.11	4999	2.3
ENSG00000131981.16	5499	1.46
ENSG00000169972.12	9499	3.71
ENSG00000163082.10	15999	1.38
ENSG00000073711.11	5499	5.65
ENSG00000047849.21	10499	4.62
ENSG00000185038.14	21499	7.64
ENSG00000170584.11	8999	12.25
ENSG00000143553.10	9499	27.13
ENSG00000233589.1	6999	4.71
ENSG00000094880.11	8499	10.63
ENSG00000267205.1	3999	1.67
ENSG00000123737.12	9499	13.43
ENSG00000129625.13	15499	3.05
ENSG00000132763.15	9499	29.52
ENSG00000158578.21	8999	2.42
ENSG00000180929.6	9999	1.4
ENSG00000272567.1	14499	2.35
ENSG00000267373.1	27499	33.87
ENSG00000086619.13	8499	1.04
ENSG00000184436.11	13499	2.7
ENSG00000167281.19	7499	1.84
ENSG00000236199.1	4499	2.09
ENSG00000086712.13	25999	6.36
ENSG00000108950.12	23499	13.11
ENSG00000283296.1	5999	5.74
ENSG00000214184.3	5999	0.46
ENSG00000264474.1	8999	1.64
ENSG00000223815.2	10499	0.84
ENSG00000128652.11	4499	1.32
ENSG00000285704.1	8999	1.6
ENSG00000136874.11	8499	3.53
ENSG00000254433.1	8499	1.44
ENSG00000160917.15	8999	12.1
ENSG00000272211.1	4999	0.85
ENSG00000251131.2	6999	0.65
ENSG00000125779.22	4499	1.73
ENSG00000128617.2	33499	20.46
ENSG00000176783.15	15499	46.86
ENSG00000167476.10	14499	2.88
ENSG00000202379.1	14999	3.95
ENSG00000005421.8	7999	5.73
ENSG00000259250.1	5999	22.02
ENSG00000102910.13	5499	0.43
ENSG00000227278.1	5499	0.66
ENSG00000100558.9	20499	6.23
ENSG00000132522.16	3999	15.96
ENSG00000128604.20	10499	6.3
ENSG00000100242.15	4499	2.49
ENSG00000252743.1	9999	0.95
ENSG00000279716.1	10499	1.83
ENSG00000186063.13	5999	3.87
ENSG00000106244.13	17499	7.66
ENSG00000215187.11	8999	1.35
ENSG00000162073.13	6999	3.39
ENSG00000166313.19	4999	2.68
ENSG00000232803.1	11999	1.51
ENSG00000164168.7	4499	0.67
ENSG00000163938.17	3999	7.35
ENSG00000139626.16	9999	2.78
ENSG00000287408.1	17999	3.93
ENSG00000141452.9	15499	2.68
ENSG00000252707.1	14999	0.51
ENSG00000071894.17	4499	1.69
ENSG00000090565.16	3999	0.69
ENSG00000172638.13	5999	6.51
ENSG00000144130.11	7999	0.9
ENSG00000172432.19	5999	1.6
ENSG00000259049.1	7499	4.24
ENSG00000242861.1	4999	2.28
ENSG00000207590.1	10999	3.01
ENSG00000115944.15	5499	10.62
ENSG00000283237.1	5499	0.46
ENSG00000173338.12	21999	4.02
ENSG00000197753.11	11999	0.65
ENSG00000257913.2	10499	1.06
ENSG00000116668.13	24499	5.8
ENSG00000169925.16	4499	2.98
ENSG00000268006.1	8999	0.87
ENSG00000224563.1	10999	0.56
ENSG00000166856.3	7499	1.29
ENSG00000059691.12	7999	1.6
ENSG00000224032.7	4499	0.55
ENSG00000118260.15	3999	1.62
ENSG00000243415.2	56499	3.17
ENSG00000244124.1	5999	2.95
ENSG00000273275.1	4499	3.43
ENSG00000223697.3	5999	2.95
ENSG00000203469.2	10999	6.03
ENSG00000176871.8	6999	5.51
ENSG00000087191.13	10999	7.17
ENSG00000174827.13	4499	1.61
ENSG00000233885.7	6499	1.18
ENSG00000023572.9	18999	9.8
ENSG00000101193.8	3999	0.26
ENSG00000149485.18	6999	12.47
ENSG00000034533.11	12999	2.88
ENSG00000285879.1	6999	0.43
ENSG00000111786.9	5499	4.27
ENSG00000261216.1	20804	2.1
ENSG00000149380.12	10999	0.8
ENSG00000185246.17	5499	2.9
ENSG00000186951.16	6499	0.97
ENSG00000285685.1	3999	1.08
ENSG00000253334.1	10999	0.47
ENSG00000176148.16	4499	0.76
ENSG00000258044.1	17999	1.12
ENSG00000206650.1	16499	1.24
ENSG00000136935.13	9499	4.9
ENSG00000236520.2	22499	0.53
ENSG00000273226.1	4499	192.2
ENSG00000145715.14	19999	1.67
ENSG00000146830.10	5999	17.94
ENSG00000070388.11	8999	2.54
ENSG00000274629.1	22499	1.27
ENSG00000179168.14	9999	12.0
ENSG00000125970.12	3999	2.11
ENSG00000133318.13	5499	2.15
ENSG00000207199.1	9999	5.41
ENSG00000273489.1	27999	3.46
ENSG00000137575.12	5499	4.86
ENSG00000121594.12	11499	3.33
ENSG00000278421.1	5499	1.11
ENSG00000248256.1	20999	3.02
ENSG00000238728.1	6499	3.23
ENSG00000123124.13	8999	1.92
ENSG00000123444.14	3999	5.85
ENSG00000167900.12	4499	12.26
ENSG00000279605.1	14499	12.78
ENSG00000158792.16	9499	2.9
ENSG00000115841.20	5999	11.54
ENSG00000157999.5	5499	4.28
ENSG00000255252.3	6499	5.07
ENSG00000113810.16	6499	6.43
ENSG00000159210.9	6499	12.42
ENSG00000204511.3	11999	10.1
ENSG00000161682.14	6499	14.02
ENSG00000170615.14	5499	1.44
ENSG00000166482.11	4999	1.53
ENSG00000128886.12	11499	27.48
ENSG00000179832.17	4999	13.18
ENSG00000221949.5	16499	1.3
ENSG00000168612.4	3999	0.37
ENSG00000124120.11	21499	10.53
ENSG00000185619.18	11499	2.74
ENSG00000172575.12	3999	3.35
ENSG00000168802.13	5999	1.48
ENSG00000246366.6	5999	0.77
ENSG00000252082.1	7499	0.98
ENSG00000286808.1	6999	1.57
ENSG00000103266.11	4999	2.81
ENSG00000183979.8	8499	2.78
ENSG00000090266.13	6499	3.27
ENSG00000148377.6	5499	9.93
ENSG00000261243.1	7499	0.86
ENSG00000203865.10	16499	6.86
ENSG00000232729.8	8499	0.69
ENSG00000260037.5	7499	2.54
ENSG00000129194.7	4499	8.56
ENSG00000100994.12	14999	2.25
ENSG00000096384.20	11999	5.02
ENSG00000072832.14	19499	1.74
ENSG00000151693.11	17499	4.97
ENSG00000274630.1	11499	12.27
ENSG00000100979.15	4999	13.23
ENSG00000136122.16	9999	3.99
ENSG00000115459.18	10499	7.22
ENSG00000253200.1	5999	1.72
ENSG00000121281.12	4499	7.83
ENSG00000177156.11	9499	5.62
ENSG00000161010.15	15999	8.54
ENSG00000115415.18	5499	3.13
ENSG00000163795.14	6499	8.51
ENSG00000241954.1	8499	3.25
ENSG00000196979.1	5999	12.19
ENSG00000147127.8	4999	4.84
ENSG00000141526.16	12499	1.07
ENSG00000272836.1	4499	1.58
ENSG00000200924.1	11499	3.67
ENSG00000158941.16	15499	0.74
ENSG00000109062.12	6999	3.17
ENSG00000148950.11	6499	1.8
ENSG00000246334.2	11999	2.39
ENSG00000001630.17	7499	1.04
ENSG00000117450.14	3999	1.64
ENSG00000285865.1	5999	0.53
ENSG00000182685.7	3999	3.89
ENSG00000154767.14	12999	5.51
ENSG00000143977.14	4999	12.66
ENSG00000205838.14	15499	5.64
ENSG00000237836.6	6999	1.08
ENSG00000108840.15	3999	3.33
ENSG00000264573.2	12499	13.8
ENSG00000235298.1	4499	33.12
ENSG00000176890.16	27999	1.39
ENSG00000143494.15	3999	4.74
ENSG00000212264.1	11499	0.57
ENSG00000136044.12	40999	2.78
ENSG00000073803.14	8999	2.63
ENSG00000267734.1	17499	0.61
ENSG00000136918.7	3999	116.83
ENSG00000187642.9	8999	1.02
ENSG00000207955.5	4999	7.32
ENSG00000169032.9	3999	3.29
ENSG00000174276.6	4499	0.49
ENSG00000109083.13	3999	19.03
ENSG00000184432.10	11575	3.45
ENSG00000121653.11	8499	0.73
ENSG00000223576.2	3999	0.47
ENSG00000131470.14	5499	4.57
ENSG00000040531.14	6999	7.26
ENSG00000189050.16	9999	3.71
ENSG00000143882.12	17999	13.98
ENSG00000259498.1	3999	56.09
ENSG00000244165.2	4999	17.81
ENSG00000261266.2	8499	3.49
ENSG00000256269.10	5499	16.88
ENSG00000270082.1	4999	2.82
ENSG00000171161.13	9499	2.47
ENSG00000108639.7	13499	5.13
ENSG00000101160.14	13999	7.18
ENSG00000147121.16	3999	1.23
ENSG00000150667.8	7499	24.56
ENSG00000204130.13	7999	9.15
ENSG00000268112.1	3999	2.55
ENSG00000159842.15	5499	2.51
ENSG00000113231.13	4499	2.86
ENSG00000266509.1	13499	1.61
ENSG00000200779.1	9999	2.25
ENSG00000280758.1	7499	7.26
ENSG00000207457.1	5499	2.36
ENSG00000203321.2	8999	1.28
ENSG00000223802.7	21499	4.38
ENSG00000271996.1	12999	1.05
ENSG00000187017.17	10499	0.87
ENSG00000148356.13	15499	17.71
ENSG00000231310.3	17999	4.47
ENSG00000233436.7	9499	10.86
ENSG00000100445.17	9999	2.6
ENSG00000103064.15	8999	1.2
ENSG00000089094.19	15499	2.38
ENSG00000222488.1	10499	0.92
ENSG00000137288.10	11999	4.6
ENSG00000196118.12	7499	2.3
ENSG00000166508.17	3999	19.13
ENSG00000276259.1	9499	4.21
ENSG00000254662.1	7999	16.96
ENSG00000280620.1	4999	0.35
ENSG00000145439.12	31999	0.57
ENSG00000277752.1	5999	1.79
ENSG00000222460.1	21499	7.7
ENSG00000256222.2	7499	1.81
ENSG00000226659.1	17999	2.67
ENSG00000234943.2	4499	0.5
ENSG00000147679.12	25499	8.28
ENSG00000099968.17	4999	5.54
ENSG00000273233.1	50499	10.11
ENSG00000137877.10	19999	0.8
ENSG00000163249.12	7999	3.38
ENSG00000234478.1	14999	2.01
ENSG00000285692.1	5499	0.29
ENSG00000215277.8	3999	1.57
ENSG00000186628.12	4499	1.0
ENSG00000247137.9	3999	2.43
ENSG00000072182.12	4999	4.79
ENSG00000204514.10	12999	2.73
ENSG00000222177.1	17499	0.81
ENSG00000286242.1	7999	5.68
ENSG00000235593.1	5499	0.55
ENSG00000287782.1	7999	3.19
ENSG00000130714.16	7499	3.02
ENSG00000245311.2	21999	1.55
ENSG00000078814.15	11999	4.56
ENSG00000155666.11	5499	2.19
ENSG00000131044.17	5499	3.39
ENSG00000253309.6	17999	2.69
ENSG00000235410.1	45499	0.84
ENSG00000267523.1	7999	5.98
ENSG00000112984.12	4999	11.5
ENSG00000106246.17	7999	6.77
ENSG00000237714.1	6999	4.74
ENSG00000092203.14	5999	4.24
ENSG00000267356.1	3999	1.48
ENSG00000260277.2	7999	1.75
ENSG00000113163.16	11499	3.55
ENSG00000182902.14	6499	5.43
ENSG00000261663.1	6999	2.84
ENSG00000164535.15	18499	14.54
ENSG00000259627.1	20499	42.73
ENSG00000258843.1	3999	0.31
ENSG00000173114.13	16499	0.57
ENSG00000144445.17	18999	5.08
ENSG00000206743.1	4499	0.73
ENSG00000271914.1	12999	3.16
ENSG00000163354.15	6499	3.06
ENSG00000270094.1	9999	1.5
ENSG00000136305.11	5499	2.11
ENSG00000166260.11	6999	1.37
ENSG00000164307.13	6999	1.65
ENSG00000167136.7	7499	2.37
ENSG00000075975.16	23499	2.54
ENSG00000164465.18	10499	2.53
ENSG00000158863.22	4499	0.91
ENSG00000135437.9	3999	62.56
ENSG00000146243.14	4499	1.91
ENSG00000117335.19	14999	0.53
ENSG00000101182.15	14499	4.21
ENSG00000203667.10	19499	53.78
ENSG00000127990.18	4999	0.69
ENSG00000106624.11	8999	12.45
ENSG00000083520.15	24499	1.0
ENSG00000116237.16	15499	1.8
ENSG00000166902.5	14999	1.84
ENSG00000170075.9	5499	2.93
ENSG00000239779.7	4499	8.83
ENSG00000182362.14	4999	1.38
ENSG00000256928.1	18999	0.93
ENSG00000073598.6	11499	1.95
ENSG00000188467.10	3999	0.85
ENSG00000272175.1	4499	1.69
ENSG00000255966.1	15999	7.78
ENSG00000104885.18	3999	7.31
ENSG00000130811.12	8999	5.14
ENSG00000086730.17	13999	4.07
ENSG00000167094.16	3999	1.23
ENSG00000185651.14	5999	2.04
ENSG00000189266.13	16999	16.07
ENSG00000100079.7	9999	2.93
ENSG00000279469.1	7999	3.7
ENSG00000214595.11	18499	16.98
ENSG00000225526.4	11999	0.73
ENSG00000028116.17	27499	1.27
ENSG00000110060.9	5999	0.42
ENSG00000235159.1	8999	0.43
ENSG00000085760.14	3999	145.25
ENSG00000160325.14	8499	2.77
ENSG00000255206.1	11499	1.22
ENSG00000168060.16	5499	2.61
ENSG00000162004.17	6999	3.71
ENSG00000234377.7	16499	0.51
ENSG00000136816.16	9999	3.83
ENSG00000224078.15	9499	0.51
ENSG00000260583.1	20999	3.46
ENSG00000280039.1	4499	0.69
ENSG00000100239.16	3999	4.84
ENSG00000104903.4	4499	1.58
ENSG00000132128.16	3999	1.73
ENSG00000124091.9	7499	1.23
ENSG00000235910.2	4499	0.65
ENSG00000165646.14	10999	15.06
ENSG00000249112.1	4999	0.65
ENSG00000179902.12	5999	9.8
ENSG00000230262.8	9999	3.39
ENSG00000116641.17	17999	14.91
ENSG00000145041.15	4499	13.16
ENSG00000242207.1	7499	2.04
ENSG00000272181.1	3999	4.15
ENSG00000279488.1	16999	2.31
ENSG00000260005.6	4999	0.91
ENSG00000269139.2	7499	3.64
ENSG00000283463.1	6999	2.13
ENSG00000286478.1	8499	1.05
ENSG00000250015.1	9999	1.79
ENSG00000272936.1	21999	1.21
ENSG00000258285.1	4499	6.91
ENSG00000268189.2	4499	0.82
ENSG00000257221.4	13499	25.0
ENSG00000102302.8	4999	6.71
ENSG00000288066.1	4999	22.13
ENSG00000272037.1	16999	2.76
ENSG00000242764.3	15499	1.57
ENSG00000119723.16	3999	1.05
ENSG00000254680.1	25999	4.16
ENSG00000266980.1	17999	0.92
ENSG00000117262.19	10499	2.4
ENSG00000285926.1	18499	2.38
ENSG00000118557.15	17499	5.34
ENSG00000227543.5	7499	5.98
ENSG00000148835.11	7499	9.85
ENSG00000176014.12	4499	1.41
ENSG00000152086.9	9999	5.08
ENSG00000138382.15	4999	13.84
ENSG00000114021.12	25499	7.19
ENSG00000255498.1	3999	1.05
ENSG00000110013.12	10499	2.0
ENSG00000134851.13	9499	1.22
ENSG00000124920.13	3999	5.81
ENSG00000138756.17	7999	4.99
ENSG00000162909.18	8499	3.03
ENSG00000100442.11	8999	3.1
ENSG00000275185.1	5499	1.77
ENSG00000273946.1	4499	8.01
ENSG00000187741.15	9499	0.95
ENSG00000145386.10	8999	3.9
ENSG00000136842.14	9999	1.42
ENSG00000048342.16	13499	3.18
ENSG00000064225.12	15499	7.49
ENSG00000118181.11	17499	2.44
ENSG00000162613.16	3999	4.0
ENSG00000228506.2	3999	2.3
ENSG00000099625.13	18499	2.46
ENSG00000199700.1	8499	0.43
ENSG00000171462.15	7499	0.6
ENSG00000276189.1	3999	1.82
ENSG00000133026.12	3999	0.83
ENSG00000285979.1	4499	2.35
ENSG00000139625.13	27499	3.4
ENSG00000170271.11	7999	11.87
ENSG00000142513.5	9499	6.14
ENSG00000200714.1	26999	5.43
ENSG00000134962.7	6999	51.66
ENSG00000131370.16	3999	4.66
ENSG00000107036.12	4499	0.47
ENSG00000156381.9	3999	0.84
ENSG00000164638.10	4999	2.41
ENSG00000161048.11	24499	2.53
ENSG00000172795.16	5499	6.55
ENSG00000182472.8	29999	14.01
ENSG00000119185.12	3999	1.64
ENSG00000168906.13	14999	2.72
ENSG00000196408.11	6999	2.33
ENSG00000121454.6	9999	1.3
ENSG00000264047.2	5499	1.35
ENSG00000252115.1	21999	4.6
ENSG00000261630.1	6999	0.34
ENSG00000080200.10	11499	2.44
ENSG00000224057.1	9999	1.23
ENSG00000114650.20	8999	0.72
ENSG00000163516.13	3999	1.42
ENSG00000148303.17	4999	2.18
ENSG00000078618.21	12499	6.66
ENSG00000274897.3	4499	0.85
ENSG00000171790.15	35999	3.61
ENSG00000011523.14	13499	10.55
ENSG00000249084.1	3999	0.86
ENSG00000132549.18	4499	3.82
ENSG00000228544.1	12999	11.41
ENSG00000108797.12	3999	2.13
ENSG00000117640.18	5999	2.6
ENSG00000106479.11	6499	0.51
ENSG00000226742.4	17999	3.39
ENSG00000105329.9	9999	3.1
ENSG00000205022.9	5499	3.98
ENSG00000288080.1	3999	0.34
ENSG00000007384.15	3999	4.61
ENSG00000258302.2	6999	1.42
ENSG00000155229.21	7999	4.85
ENSG00000103942.13	6999	1.13
ENSG00000092871.16	4999	2.7
ENSG00000148826.9	5999	2.28
ENSG00000222305.1	8499	1.54
ENSG00000162526.7	5999	3.89
ENSG00000152133.14	10999	11.19
ENSG00000286990.1	7999	0.46
ENSG00000143303.12	13499	26.05
ENSG00000265678.1	4499	1.53
ENSG00000154027.19	14999	3.01
ENSG00000105928.16	10999	2.28
ENSG00000269091.6	4499	0.6
ENSG00000162734.12	7999	4.67
ENSG00000188242.4	12999	2.63
ENSG00000267505.1	16999	5.59
ENSG00000138081.20	4999	0.53
ENSG00000185774.16	8499	1.38
ENSG00000135414.9	9999	1.89
ENSG00000267344.1	5499	0.33
ENSG00000222224.1	32999	3.34
ENSG00000140398.13	11499	2.48
ENSG00000207202.1	7499	0.63
ENSG00000130304.17	4999	0.71
ENSG00000269427.1	11999	1.87
